2018-12-02 14:54:55 - INFO - saving to ./results/pruning_pruningsk
2018-12-02 14:54:55 - DEBUG - run arguments: Namespace(batch_size=256, dataset='cifar10', device='cuda', device_ids=[1], dtype='float', epochs=250, evaluate=None, input_size=None, lr=0.1, model='resnet_quantized_float_bn_pruning', model_config="{'depth': 18}", momentum=0.9, optimizer='SGD', print_freq=10, results_dir='./results', resume='./results/quantized_resnet18_pruning/model_best.pth.tar', save='pruning_pruningsk', seed=123, start_epoch=0, weight_decay=0.0001, workers=8)
2018-12-02 14:54:55 - INFO - creating model resnet_quantized_float_bn_pruning
2018-12-02 14:54:55 - INFO - created model with configuration: {'input_size': None, 'dataset': 'cifar10', 'depth': 18}
2018-12-02 14:54:55 - INFO - loading checkpoint './results/quantized_resnet18_pruning/model_best.pth.tar'
2018-12-02 14:54:57 - INFO - loaded checkpoint './results/quantized_resnet18_pruning/model_best.pth.tar' (epoch 134)
2018-12-02 14:54:57 - INFO - number of parameters: 175258
2018-12-02 14:54:59 - INFO - EVALUATING - Epoch: [0][0/40]	Time 0.301 (0.301)	Data 0.169 (0.169)	Loss 0.3515 (0.3515)	Prec@1 89.453 (89.453)	Prec@5 100.000 (100.000)
2018-12-02 14:55:30 - INFO - TRAINING - Epoch: [3][60/196]	Time 0.055 (0.061)	Data 0.000 (0.004)	Loss 0.3308 (0.3142)	Prec@1 88.672 (89.127)	Prec@5 100.000 (99.680)
2018-12-02 14:55:30 - INFO - TRAINING - Epoch: [3][70/196]	Time 0.055 (0.060)	Data 0.000 (0.004)	Loss 0.3532 (0.3148)	Prec@1 88.281 (89.096)	Prec@5 99.609 (99.659)
2018-12-02 14:55:31 - INFO - TRAINING - Epoch: [3][80/196]	Time 0.056 (0.060)	Data 0.000 (0.003)	Loss 0.3818 (0.3162)	Prec@1 87.109 (89.029)	Prec@5 98.828 (99.643)
2018-12-02 14:55:32 - INFO - TRAINING - Epoch: [3][90/196]	Time 0.055 (0.059)	Data 0.000 (0.003)	Loss 0.2729 (0.3167)	Prec@1 89.453 (88.990)	Prec@5 99.609 (99.652)
2018-12-02 14:55:32 - INFO - TRAINING - Epoch: [3][100/196]	Time 0.055 (0.059)	Data 0.000 (0.003)	Loss 0.3113 (0.3190)	Prec@1 88.281 (88.900)	Prec@5 99.609 (99.648)
2018-12-02 14:55:33 - INFO - TRAINING - Epoch: [3][110/196]	Time 0.060 (0.059)	Data 0.000 (0.002)	Loss 0.3407 (0.3180)	Prec@1 89.062 (88.936)	Prec@5 99.219 (99.641)
2018-12-02 14:55:33 - INFO - TRAINING - Epoch: [3][120/196]	Time 0.057 (0.058)	Data 0.000 (0.002)	Loss 0.3178 (0.3165)	Prec@1 87.500 (88.930)	Prec@5 100.000 (99.655)
2018-12-02 14:55:34 - INFO - TRAINING - Epoch: [3][130/196]	Time 0.055 (0.058)	Data 0.000 (0.002)	Loss 0.3340 (0.3165)	Prec@1 88.672 (88.934)	Prec@5 100.000 (99.660)
2018-12-02 14:55:34 - INFO - TRAINING - Epoch: [3][140/196]	Time 0.055 (0.058)	Data 0.000 (0.002)	Loss 0.2893 (0.3173)	Prec@1 89.453 (88.943)	Prec@5 99.219 (99.648)
2018-12-02 14:55:35 - INFO - TRAINING - Epoch: [3][150/196]	Time 0.058 (0.058)	Data 0.000 (0.002)	Loss 0.3177 (0.3176)	Prec@1 88.672 (88.933)	Prec@5 100.000 (99.659)
2018-12-02 14:55:35 - INFO - TRAINING - Epoch: [3][160/196]	Time 0.055 (0.058)	Data 0.000 (0.002)	Loss 0.3325 (0.3177)	Prec@1 88.281 (88.910)	Prec@5 99.609 (99.665)
2018-12-02 14:55:36 - INFO - TRAINING - Epoch: [3][170/196]	Time 0.055 (0.058)	Data 0.000 (0.002)	Loss 0.4240 (0.3174)	Prec@1 86.328 (88.900)	Prec@5 100.000 (99.673)
2018-12-02 14:55:37 - INFO - TRAINING - Epoch: [3][180/196]	Time 0.054 (0.058)	Data 0.000 (0.002)	Loss 0.4124 (0.3177)	Prec@1 85.156 (88.868)	Prec@5 100.000 (99.674)
2018-12-02 14:55:37 - INFO - TRAINING - Epoch: [3][190/196]	Time 0.054 (0.057)	Data 0.000 (0.001)	Loss 0.2775 (0.3173)	Prec@1 90.625 (88.872)	Prec@5 100.000 (99.685)
2018-12-02 14:55:38 - INFO - EVALUATING - Epoch: [0][0/40]	Time 0.234 (0.234)	Data 0.209 (0.209)	Loss 0.6970 (0.6970)	Prec@1 78.906 (78.906)	Prec@5 98.047 (98.047)
2018-12-02 14:55:38 - INFO - EVALUATING - Epoch: [0][10/40]	Time 0.021 (0.041)	Data 0.000 (0.019)	Loss 0.5603 (0.6654)	Prec@1 83.594 (79.723)	Prec@5 99.219 (98.757)
2018-12-02 14:55:38 - INFO - EVALUATING - Epoch: [0][20/40]	Time 0.021 (0.032)	Data 0.000 (0.010)	Loss 0.6705 (0.6483)	Prec@1 79.688 (80.022)	Prec@5 99.609 (98.921)
2018-12-02 14:55:38 - INFO - EVALUATING - Epoch: [0][30/40]	Time 0.021 (0.028)	Data 0.000 (0.007)	Loss 0.6275 (0.6505)	Prec@1 81.641 (79.914)	Prec@5 99.219 (99.055)
2018-12-02 14:55:39 - INFO - TRAINING - Epoch: [4][0/196]	Time 0.271 (0.271)	Data 0.209 (0.209)	Loss 0.2247 (0.2247)	Prec@1 93.359 (93.359)	Prec@5 100.000 (100.000)
2018-12-02 14:55:39 - INFO - TRAINING - Epoch: [4][10/196]	Time 0.056 (0.075)	Data 0.000 (0.019)	Loss 0.3550 (0.3083)	Prec@1 88.672 (89.276)	Prec@5 99.219 (99.822)
2018-12-02 14:55:40 - INFO - TRAINING - Epoch: [4][20/196]	Time 0.055 (0.066)	Data 0.000 (0.010)	Loss 0.2776 (0.3064)	Prec@1 90.234 (89.174)	Prec@5 100.000 (99.814)
2018-12-02 14:55:40 - INFO - TRAINING - Epoch: [4][30/196]	Time 0.055 (0.063)	Data 0.000 (0.007)	Loss 0.2838 (0.3089)	Prec@1 88.281 (89.088)	Prec@5 100.000 (99.861)
2018-12-02 14:55:41 - INFO - TRAINING - Epoch: [4][40/196]	Time 0.055 (0.061)	Data 0.000 (0.005)	Loss 0.3077 (0.3092)	Prec@1 87.500 (89.177)	Prec@5 99.219 (99.848)
2018-12-02 14:55:41 - INFO - TRAINING - Epoch: [4][50/196]	Time 0.055 (0.060)	Data 0.000 (0.004)	Loss 0.3146 (0.3075)	Prec@1 87.891 (89.239)	Prec@5 100.000 (99.847)
2018-12-02 14:55:42 - INFO - TRAINING - Epoch: [4][60/196]	Time 0.056 (0.059)	Data 0.000 (0.004)	Loss 0.2926 (0.3071)	Prec@1 89.453 (89.197)	Prec@5 100.000 (99.840)
2018-12-02 14:55:43 - INFO - TRAINING - Epoch: [4][70/196]	Time 0.055 (0.059)	Data 0.000 (0.003)	Loss 0.3006 (0.3067)	Prec@1 88.281 (89.211)	Prec@5 99.609 (99.818)
2018-12-02 14:55:43 - INFO - TRAINING - Epoch: [4][80/196]	Time 0.055 (0.058)	Data 0.000 (0.003)	Loss 0.3812 (0.3062)	Prec@1 87.891 (89.236)	Prec@5 99.609 (99.822)
2018-12-02 14:55:44 - INFO - TRAINING - Epoch: [4][90/196]	Time 0.055 (0.058)	Data 0.000 (0.002)	Loss 0.3544 (0.3064)	Prec@1 88.281 (89.247)	Prec@5 99.609 (99.815)
2018-12-02 14:55:44 - INFO - TRAINING - Epoch: [4][100/196]	Time 0.056 (0.058)	Data 0.000 (0.002)	Loss 0.4459 (0.3092)	Prec@1 86.719 (89.163)	Prec@5 99.609 (99.818)
2018-12-02 14:55:45 - INFO - TRAINING - Epoch: [4][110/196]	Time 0.055 (0.058)	Data 0.000 (0.002)	Loss 0.2613 (0.3082)	Prec@1 90.234 (89.235)	Prec@5 100.000 (99.799)
2018-12-02 14:55:45 - INFO - TRAINING - Epoch: [4][120/196]	Time 0.056 (0.057)	Data 0.000 (0.002)	Loss 0.3558 (0.3090)	Prec@1 86.719 (89.205)	Prec@5 100.000 (99.784)
2018-12-02 14:55:46 - INFO - TRAINING - Epoch: [4][130/196]	Time 0.056 (0.057)	Data 0.000 (0.002)	Loss 0.3662 (0.3095)	Prec@1 87.500 (89.158)	Prec@5 100.000 (99.782)
2018-12-02 14:55:46 - INFO - TRAINING - Epoch: [4][140/196]	Time 0.056 (0.057)	Data 0.000 (0.002)	Loss 0.2934 (0.3114)	Prec@1 89.844 (89.074)	Prec@5 99.609 (99.767)
2018-12-02 14:55:47 - INFO - TRAINING - Epoch: [4][150/196]	Time 0.060 (0.057)	Data 0.000 (0.001)	Loss 0.2438 (0.3109)	Prec@1 91.406 (89.083)	Prec@5 99.609 (99.765)
2018-12-02 14:55:48 - INFO - TRAINING - Epoch: [4][160/196]	Time 0.055 (0.057)	Data 0.000 (0.001)	Loss 0.3557 (0.3110)	Prec@1 87.891 (89.092)	Prec@5 99.609 (99.765)
2018-12-02 14:55:48 - INFO - TRAINING - Epoch: [4][170/196]	Time 0.056 (0.057)	Data 0.000 (0.001)	Loss 0.3560 (0.3111)	Prec@1 89.453 (89.088)	Prec@5 99.609 (99.753)
2018-12-02 14:55:49 - INFO - TRAINING - Epoch: [4][180/196]	Time 0.055 (0.057)	Data 0.000 (0.001)	Loss 0.3256 (0.3100)	Prec@1 88.281 (89.149)	Prec@5 99.609 (99.750)
2018-12-02 14:55:49 - INFO - TRAINING - Epoch: [4][190/196]	Time 0.055 (0.057)	Data 0.000 (0.001)	Loss 0.3003 (0.3112)	Prec@1 90.234 (89.120)	Prec@5 100.000 (99.753)
2018-12-02 14:55:50 - INFO - EVALUATING - Epoch: [0][0/40]	Time 0.244 (0.244)	Data 0.216 (0.216)	Loss 0.5082 (0.5082)	Prec@1 83.594 (83.594)	Prec@5 98.828 (98.828)
